Class 0:

Weight	Rule
-0.09487493336200714	8_Pediatrics-EmergencyMedicine | 8_Pediatrics-Endocrinology & 8_Pediatrics-InfectiousDiseases | 8_Pediatrics-Hematology-Oncology & 8_Pediatrics-InfectiousDiseases | 8_Pediatrics-InfectiousDiseases & 8_Pediatrics-Pulmonology | 8_Pediatrics-InfectiousDiseases & ~8_Pediatrics-CriticalCare | 8_Pediatrics-InfectiousDiseases & ~8_Pediatrics-Neurology | 8_Pediatrics-InfectiousDiseases & ~8_Perinatology | 8_Pediatrics-Endocrinology & 8_Pediatrics-Hematology-Oncology & 8_Pediatrics-Pulmonology | 8_Pediatrics-Endocrinology & 8_Pediatrics-Hematology-Oncology & ~8_Pediatrics-CriticalCare | 8_Pediatrics-Endocrinology & 8_Pediatrics-Hematology-Oncology & ~8_Pediatrics-Neurology | 8_Pediatrics-Endocrinology & 8_Pediatrics-Hematology-Oncology & ~8_Perinatology | 8_Pediatrics-Endocrinology & 8_Pediatrics-Pulmonology & ~8_Pediatrics-CriticalCare | 8_Pediatrics-Endocrinology & 8_Pediatrics-Pulmonology & ~8_Perinatology | 8_Pediatrics-Endocrinology & ~8_Pediatrics-CriticalCare & ~8_Pediatrics-Neurology | 8_Pediatrics-Endocrinology & ~8_Pediatrics-CriticalCare & ~8_Perinatology | 8_Pediatrics-Endocrinology & ~8_Pediatrics-Neurology & ~8_Perinatology | 8_Pediatrics-Hematology-Oncology & 8_Pediatrics-Pulmonology & ~8_Pediatrics-CriticalCare & ~8_Perinatology | 8_Pediatrics-Hematology-Oncology & 8_Pediatrics-Pulmonology & ~8_Pediatrics-Neurology & ~8_Perinatology | 8_Pediatrics-Hematology-Oncology & ~8_Pediatrics-CriticalCare & ~8_Pediatrics-Neurology & ~8_Perinatology | 8_Pediatrics-Pulmonology & ~8_Pediatrics-CriticalCare & ~8_Pediatrics-Neurology & ~8_Perinatology
0.04740426316857338	8_Pediatrics-Neurology | 8_Pediatrics-Pulmonology & 8_PhysicalMedicineandRehabilitation | 8_Perinatology & 8_PhysicalMedicineandRehabilitation | 8_PhysicalMedicineandRehabilitation & 8_Podiatry | 8_PhysicalMedicineandRehabilitation & ~8_Pediatrics-InfectiousDiseases | 8_PhysicalMedicineandRehabilitation & ~8_PhysicianNotFound | 8_PhysicalMedicineandRehabilitation & ~8_Proctology | 8_Pediatrics-Pulmonology & 8_Perinatology & 8_Podiatry | 8_Pediatrics-Pulmonology & 8_Perinatology & ~8_Pediatrics-InfectiousDiseases | 8_Pediatrics-Pulmonology & 8_Perinatology & ~8_PhysicianNotFound | 8_Pediatrics-Pulmonology & 8_Perinatology & ~8_Proctology | 8_Pediatrics-Pulmonology & 8_Podiatry & ~8_Pediatrics-InfectiousDiseases | 8_Pediatrics-Pulmonology & 8_Podiatry & ~8_Proctology | 8_Pediatrics-Pulmonology & ~8_Pediatrics-InfectiousDiseases & ~8_PhysicianNotFound | 8_Pediatrics-Pulmonology & ~8_Pediatrics-InfectiousDiseases & ~8_Proctology | 8_Pediatrics-Pulmonology & ~8_PhysicianNotFound & ~8_Proctology | 8_Perinatology & 8_Podiatry & ~8_Pediatrics-InfectiousDiseases & ~8_Proctology | 8_Perinatology & 8_Podiatry & ~8_PhysicianNotFound & ~8_Proctology | 8_Perinatology & ~8_Pediatrics-InfectiousDiseases & ~8_PhysicianNotFound & ~8_Proctology | 8_Podiatry & ~8_Pediatrics-InfectiousDiseases & ~8_PhysicianNotFound & ~8_Proctology
-0.020457159727811813	8_PhysicianNotFound | 8_Podiatry & 8_Psychiatry | 8_Proctology & 8_Psychiatry | 8_Psychiatry & 8_Psychiatry-ChildAdolescent | 8_Psychiatry & ~8_PhysicalMedicineandRehabilitation | 8_Psychiatry & ~8_Psychiatry-Addictive | 8_Psychiatry & ~8_Psychology | 8_Podiatry & 8_Proctology & 8_Psychiatry-ChildAdolescent | 8_Podiatry & 8_Proctology & ~8_PhysicalMedicineandRehabilitation | 8_Podiatry & 8_Proctology & ~8_Psychiatry-Addictive | 8_Podiatry & 8_Proctology & ~8_Psychology | 8_Podiatry & 8_Psychiatry-ChildAdolescent & ~8_PhysicalMedicineandRehabilitation | 8_Podiatry & 8_Psychiatry-ChildAdolescent & ~8_Psychology | 8_Podiatry & ~8_PhysicalMedicineandRehabilitation & ~8_Psychiatry-Addictive | 8_Podiatry & ~8_PhysicalMedicineandRehabilitation & ~8_Psychology | 8_Podiatry & ~8_Psychiatry-Addictive & ~8_Psychology | 8_Proctology & 8_Psychiatry-ChildAdolescent & ~8_PhysicalMedicineandRehabilitation & ~8_Psychology | 8_Proctology & 8_Psychiatry-ChildAdolescent & ~8_Psychiatry-Addictive & ~8_Psychology | 8_Proctology & ~8_PhysicalMedicineandRehabilitation & ~8_Psychiatry-Addictive & ~8_Psychology | 8_Psychiatry-ChildAdolescent & ~8_PhysicalMedicineandRehabilitation & ~8_Psychiatry-Addictive & ~8_Psychology
0.028011776506900787	8_Psychiatry-Addictive | 8_Psychiatry-ChildAdolescent & 8_Pulmonology | 8_Psychology & 8_Pulmonology | 8_Pulmonology & 8_Radiology | 8_Pulmonology & ~8_Psychiatry | 8_Pulmonology & ~8_Radiologist | 8_Pulmonology & ~8_Resident | 8_Psychiatry-ChildAdolescent & 8_Psychology & 8_Radiology | 8_Psychiatry-ChildAdolescent & 8_Psychology & ~8_Psychiatry | 8_Psychiatry-ChildAdolescent & 8_Psychology & ~8_Radiologist | 8_Psychiatry-ChildAdolescent & 8_Psychology & ~8_Resident | 8_Psychiatry-ChildAdolescent & 8_Radiology & ~8_Psychiatry | 8_Psychiatry-ChildAdolescent & 8_Radiology & ~8_Resident | 8_Psychiatry-ChildAdolescent & ~8_Psychiatry & ~8_Radiologist | 8_Psychiatry-ChildAdolescent & ~8_Psychiatry & ~8_Resident | 8_Psychiatry-ChildAdolescent & ~8_Radiologist & ~8_Resident | 8_Psychology & 8_Radiology & ~8_Psychiatry & ~8_Resident | 8_Psychology & 8_Radiology & ~8_Radiologist & ~8_Resident | 8_Psychology & ~8_Psychiatry & ~8_Radiologist & ~8_Resident | 8_Radiology & ~8_Psychiatry & ~8_Radiologist & ~8_Resident
0.05148708447813988	8_Radiologist | 8_Radiology & 8_Rheumatology | 8_Resident & 8_Rheumatology | 8_Rheumatology & 8_SportsMedicine | 8_Rheumatology & ~8_Pulmonology | 8_Rheumatology & ~8_Speech | 8_Rheumatology & ~8_Surgeon | 8_Radiology & 8_Resident & 8_SportsMedicine | 8_Radiology & 8_Resident & ~8_Pulmonology | 8_Radiology & 8_Resident & ~8_Speech | 8_Radiology & 8_Resident & ~8_Surgeon | 8_Radiology & 8_SportsMedicine & ~8_Pulmonology | 8_Radiology & 8_SportsMedicine & ~8_Surgeon | 8_Radiology & ~8_Pulmonology & ~8_Speech | 8_Radiology & ~8_Pulmonology & ~8_Surgeon | 8_Radiology & ~8_Speech & ~8_Surgeon | 8_Resident & 8_SportsMedicine & ~8_Pulmonology & ~8_Surgeon | 8_Resident & 8_SportsMedicine & ~8_Speech & ~8_Surgeon | 8_Resident & ~8_Pulmonology & ~8_Speech & ~8_Surgeon | 8_SportsMedicine & ~8_Pulmonology & ~8_Speech & ~8_Surgeon
-0.02715756744146347	8_Speech | 8_SportsMedicine & 8_Surgery-Cardiovascular | 8_Surgeon & 8_Surgery-Cardiovascular | 8_Surgery-Cardiovascular & 8_Surgery-Colon&Rectal | 8_Surgery-Cardiovascular & ~8_Rheumatology | 8_Surgery-Cardiovascular & ~8_Surgery-CardiovascularThoracic | 8_Surgery-Cardiovascular & ~8_Surgery-General | 8_SportsMedicine & 8_Surgeon & 8_Surgery-Colon&Rectal | 8_SportsMedicine & 8_Surgeon & ~8_Rheumatology | 8_SportsMedicine & 8_Surgeon & ~8_Surgery-CardiovascularThoracic | 8_SportsMedicine & 8_Surgeon & ~8_Surgery-General | 8_SportsMedicine & 8_Surgery-Colon&Rectal & ~8_Rheumatology | 8_SportsMedicine & 8_Surgery-Colon&Rectal & ~8_Surgery-General | 8_SportsMedicine & ~8_Rheumatology & ~8_Surgery-CardiovascularThoracic | 8_SportsMedicine & ~8_Rheumatology & ~8_Surgery-General | 8_SportsMedicine & ~8_Surgery-CardiovascularThoracic & ~8_Surgery-General | 8_Surgeon & 8_Surgery-Colon&Rectal & ~8_Rheumatology & ~8_Surgery-General | 8_Surgeon & 8_Surgery-Colon&Rectal & ~8_Surgery-CardiovascularThoracic & ~8_Surgery-General | 8_Surgeon & ~8_Rheumatology & ~8_Surgery-CardiovascularThoracic & ~8_Surgery-General | 8_Surgery-Colon&Rectal & ~8_Rheumatology & ~8_Surgery-CardiovascularThoracic & ~8_Surgery-General
-0.04452633485198021	8_Surgery-CardiovascularThoracic | 8_Surgery-Colon&Rectal & 8_Surgery-Maxillofacial | 8_Surgery-General & 8_Surgery-Maxillofacial | 8_Surgery-Maxillofacial & 8_Surgery-Pediatric | 8_Surgery-Maxillofacial & ~8_Surgery-Cardiovascular | 8_Surgery-Maxillofacial & ~8_Surgery-Neuro | 8_Surgery-Maxillofacial & ~8_Surgery-Plastic | 8_Surgery-Colon&Rectal & 8_Surgery-General & 8_Surgery-Pediatric | 8_Surgery-Colon&Rectal & 8_Surgery-General & ~8_Surgery-Cardiovascular | 8_Surgery-Colon&Rectal & 8_Surgery-General & ~8_Surgery-Neuro | 8_Surgery-Colon&Rectal & 8_Surgery-General & ~8_Surgery-Plastic | 8_Surgery-Colon&Rectal & 8_Surgery-Pediatric & ~8_Surgery-Cardiovascular | 8_Surgery-Colon&Rectal & 8_Surgery-Pediatric & ~8_Surgery-Plastic | 8_Surgery-Colon&Rectal & ~8_Surgery-Cardiovascular & ~8_Surgery-Neuro | 8_Surgery-Colon&Rectal & ~8_Surgery-Cardiovascular & ~8_Surgery-Plastic | 8_Surgery-Colon&Rectal & ~8_Surgery-Neuro & ~8_Surgery-Plastic | 8_Surgery-General & 8_Surgery-Pediatric & ~8_Surgery-Cardiovascular & ~8_Surgery-Plastic | 8_Surgery-General & 8_Surgery-Pediatric & ~8_Surgery-Neuro & ~8_Surgery-Plastic | 8_Surgery-General & ~8_Surgery-Cardiovascular & ~8_Surgery-Neuro & ~8_Surgery-Plastic | 8_Surgery-Pediatric & ~8_Surgery-Cardiovascular & ~8_Surgery-Neuro & ~8_Surgery-Plastic
0.040192488580942154	8_Surgery-Neuro | 8_Surgery-Pediatric & 8_Surgery-PlasticwithinHeadandNeck | 8_Surgery-Plastic & 8_Surgery-PlasticwithinHeadandNeck | 8_Surgery-PlasticwithinHeadandNeck & 8_Surgery-Vascular | 8_Surgery-PlasticwithinHeadandNeck & ~8_Surgery-Maxillofacial | 8_Surgery-PlasticwithinHeadandNeck & ~8_Surgery-Thoracic | 8_Surgery-PlasticwithinHeadandNeck & ~8_SurgicalSpecialty | 8_Surgery-Pediatric & 8_Surgery-Plastic & 8_Surgery-Vascular | 8_Surgery-Pediatric & 8_Surgery-Plastic & ~8_Surgery-Maxillofacial | 8_Surgery-Pediatric & 8_Surgery-Plastic & ~8_Surgery-Thoracic | 8_Surgery-Pediatric & 8_Surgery-Plastic & ~8_SurgicalSpecialty | 8_Surgery-Pediatric & 8_Surgery-Vascular & ~8_Surgery-Maxillofacial | 8_Surgery-Pediatric & 8_Surgery-Vascular & ~8_SurgicalSpecialty | 8_Surgery-Pediatric & ~8_Surgery-Maxillofacial & ~8_Surgery-Thoracic | 8_Surgery-Pediatric & ~8_Surgery-Maxillofacial & ~8_SurgicalSpecialty | 8_Surgery-Pediatric & ~8_Surgery-Thoracic & ~8_SurgicalSpecialty | 8_Surgery-Plastic & 8_Surgery-Vascular & ~8_Surgery-Maxillofacial & ~8_SurgicalSpecialty | 8_Surgery-Plastic & 8_Surgery-Vascular & ~8_Surgery-Thoracic & ~8_SurgicalSpecialty | 8_Surgery-Plastic & ~8_Surgery-Maxillofacial & ~8_Surgery-Thoracic & ~8_SurgicalSpecialty | 8_Surgery-Vascular & ~8_Surgery-Maxillofacial & ~8_Surgery-Thoracic & ~8_SurgicalSpecialty
0.05669672042131424	8_Surgery-Thoracic | 8_Surgery-Vascular & 8_Urology | 8_SurgicalSpecialty & 8_Urology | 8_Urology & 12_2 | 8_Urology & ~8_Surgery-PlasticwithinHeadandNeck | 8_Urology & ~12_1 | 8_Urology & ~12_3 | 8_Surgery-Vascular & 8_SurgicalSpecialty & 12_2 | 8_Surgery-Vascular & 8_SurgicalSpecialty & ~8_Surgery-PlasticwithinHeadandNeck | 8_Surgery-Vascular & 8_SurgicalSpecialty & ~12_1 | 8_Surgery-Vascular & 8_SurgicalSpecialty & ~12_3 | 8_Surgery-Vascular & 12_2 & ~8_Surgery-PlasticwithinHeadandNeck | 8_Surgery-Vascular & 12_2 & ~12_3 | 8_Surgery-Vascular & ~8_Surgery-PlasticwithinHeadandNeck & ~12_1 | 8_Surgery-Vascular & ~8_Surgery-PlasticwithinHeadandNeck & ~12_3 | 8_Surgery-Vascular & ~12_1 & ~12_3 | 8_SurgicalSpecialty & 12_2 & ~8_Surgery-PlasticwithinHeadandNeck & ~12_3 | 8_SurgicalSpecialty & 12_2 & ~12_1 & ~12_3 | 8_SurgicalSpecialty & ~8_Surgery-PlasticwithinHeadandNeck & ~12_1 & ~12_3 | 12_2 & ~8_Surgery-PlasticwithinHeadandNeck & ~12_1 & ~12_3
-0.05484255030751228	12_1 | 12_2 & 12_4 | 12_3 & 12_4 | 12_4 & 12_6 | 12_4 & ~8_Urology | 12_4 & ~12_5 | 12_4 & ~12_7 | 12_2 & 12_3 & 12_6 | 12_2 & 12_3 & ~8_Urology | 12_2 & 12_3 & ~12_5 | 12_2 & 12_3 & ~12_7 | 12_2 & 12_6 & ~8_Urology | 12_2 & 12_6 & ~12_7 | 12_2 & ~8_Urology & ~12_5 | 12_2 & ~8_Urology & ~12_7 | 12_2 & ~12_5 & ~12_7 | 12_3 & 12_6 & ~8_Urology & ~12_7 | 12_3 & 12_6 & ~12_5 & ~12_7 | 12_3 & ~8_Urology & ~12_5 & ~12_7 | 12_6 & ~8_Urology & ~12_5 & ~12_7
-0.10011538863182068	12_5 | 12_6 & 12_8 | 12_7 & 12_8 | 12_8 & 12_10 | 12_8 & ~12_4 | 12_8 & ~12_9 | 12_8 & ~12_11 | 12_6 & 12_7 & 12_10 | 12_6 & 12_7 & ~12_4 | 12_6 & 12_7 & ~12_9 | 12_6 & 12_7 & ~12_11 | 12_6 & 12_10 & ~12_4 | 12_6 & 12_10 & ~12_11 | 12_6 & ~12_4 & ~12_9 | 12_6 & ~12_4 & ~12_11 | 12_6 & ~12_9 & ~12_11 | 12_7 & 12_10 & ~12_4 & ~12_11 | 12_7 & 12_10 & ~12_9 & ~12_11 | 12_7 & ~12_4 & ~12_9 & ~12_11 | 12_10 & ~12_4 & ~12_9 & ~12_11
0.01434258371591568	12_9 | 12_10 & 12_12 | 12_11 & 12_12 | 12_12 & 12_14 | 12_12 & ~12_8 | 12_12 & ~12_13 | 12_12 & ~12_15 | 12_10 & 12_11 & 12_14 | 12_10 & 12_11 & ~12_8 | 12_10 & 12_11 & ~12_13 | 12_10 & 12_11 & ~12_15 | 12_10 & 12_14 & ~12_8 | 12_10 & 12_14 & ~12_15 | 12_10 & ~12_8 & ~12_13 | 12_10 & ~12_8 & ~12_15 | 12_10 & ~12_13 & ~12_15 | 12_11 & 12_14 & ~12_8 & ~12_15 | 12_11 & 12_14 & ~12_13 & ~12_15 | 12_11 & ~12_8 & ~12_13 & ~12_15 | 12_14 & ~12_8 & ~12_13 & ~12_15
-0.023800790309906006	12_13 | 12_14 & 12_16 | 12_15 & 12_16 | 12_16 & 12_18 | 12_16 & ~12_12 | 12_16 & ~12_17 | 12_16 & ~12_19 | 12_14 & 12_15 & 12_18 | 12_14 & 12_15 & ~12_12 | 12_14 & 12_15 & ~12_17 | 12_14 & 12_15 & ~12_19 | 12_14 & 12_18 & ~12_12 | 12_14 & 12_18 & ~12_19 | 12_14 & ~12_12 & ~12_17 | 12_14 & ~12_12 & ~12_19 | 12_14 & ~12_17 & ~12_19 | 12_15 & 12_18 & ~12_12 & ~12_19 | 12_15 & 12_18 & ~12_17 & ~12_19 | 12_15 & ~12_12 & ~12_17 & ~12_19 | 12_18 & ~12_12 & ~12_17 & ~12_19
0.0009067318751476705	12_17 | 12_18 & 12_20 | 12_19 & 12_20 | 12_20 & 12_22 | 12_20 & ~12_16 | 12_20 & ~12_21 | 12_20 & ~12_23 | 12_18 & 12_19 & 12_22 | 12_18 & 12_19 & ~12_16 | 12_18 & 12_19 & ~12_21 | 12_18 & 12_19 & ~12_23 | 12_18 & 12_22 & ~12_16 | 12_18 & 12_22 & ~12_23 | 12_18 & ~12_16 & ~12_21 | 12_18 & ~12_16 & ~12_23 | 12_18 & ~12_21 & ~12_23 | 12_19 & 12_22 & ~12_16 & ~12_23 | 12_19 & 12_22 & ~12_21 & ~12_23 | 12_19 & ~12_16 & ~12_21 & ~12_23 | 12_22 & ~12_16 & ~12_21 & ~12_23
0.02397579327225685	12_21 | 12_22 & 12_24 | 12_23 & 12_24 | 12_24 & 12_26 | 12_24 & ~12_20 | 12_24 & ~12_25 | 12_24 & ~12_27 | 12_22 & 12_23 & 12_26 | 12_22 & 12_23 & ~12_20 | 12_22 & 12_23 & ~12_25 | 12_22 & 12_23 & ~12_27 | 12_22 & 12_26 & ~12_20 | 12_22 & 12_26 & ~12_27 | 12_22 & ~12_20 & ~12_25 | 12_22 & ~12_20 & ~12_27 | 12_22 & ~12_25 & ~12_27 | 12_23 & 12_26 & ~12_20 & ~12_27 | 12_23 & 12_26 & ~12_25 & ~12_27 | 12_23 & ~12_20 & ~12_25 & ~12_27 | 12_26 & ~12_20 & ~12_25 & ~12_27
-0.01281268522143364	12_25 | 12_26 & 12_28 | 12_27 & 12_28 | 12_28 & 12_33 | 12_28 & ~12_24 | 12_28 & ~12_29 | 12_28 & ~12_34 | 12_26 & 12_27 & 12_33 | 12_26 & 12_27 & ~12_24 | 12_26 & 12_27 & ~12_29 | 12_26 & 12_27 & ~12_34 | 12_26 & 12_33 & ~12_24 | 12_26 & 12_33 & ~12_34 | 12_26 & ~12_24 & ~12_29 | 12_26 & ~12_24 & ~12_34 | 12_26 & ~12_29 & ~12_34 | 12_27 & 12_33 & ~12_24 & ~12_34 | 12_27 & 12_33 & ~12_29 & ~12_34 | 12_27 & ~12_24 & ~12_29 & ~12_34 | 12_33 & ~12_24 & ~12_29 & ~12_34
-0.028611768037080765	12_29 | 12_33 & 12_35 | 12_34 & 12_35 | 12_35 & 12_37 | 12_35 & ~12_28 | 12_35 & ~12_36 | 12_35 & ~12_38 | 12_33 & 12_34 & 12_37 | 12_33 & 12_34 & ~12_28 | 12_33 & 12_34 & ~12_36 | 12_33 & 12_34 & ~12_38 | 12_33 & 12_37 & ~12_28 | 12_33 & 12_37 & ~12_38 | 12_33 & ~12_28 & ~12_36 | 12_33 & ~12_28 & ~12_38 | 12_33 & ~12_36 & ~12_38 | 12_34 & 12_37 & ~12_28 & ~12_38 | 12_34 & 12_37 & ~12_36 & ~12_38 | 12_34 & ~12_28 & ~12_36 & ~12_38 | 12_37 & ~12_28 & ~12_36 & ~12_38
-0.012467634864151478	12_36 | 12_37 & 12_39 | 12_38 & 12_39 | 12_39 & 12_42 | 12_39 & ~12_35 | 12_39 & ~12_40 | 12_39 & ~13_1 | 12_37 & 12_38 & 12_42 | 12_37 & 12_38 & ~12_35 | 12_37 & 12_38 & ~12_40 | 12_37 & 12_38 & ~13_1 | 12_37 & 12_42 & ~12_35 | 12_37 & 12_42 & ~13_1 | 12_37 & ~12_35 & ~12_40 | 12_37 & ~12_35 & ~13_1 | 12_37 & ~12_40 & ~13_1 | 12_38 & 12_42 & ~12_35 & ~13_1 | 12_38 & 12_42 & ~12_40 & ~13_1 | 12_38 & ~12_35 & ~12_40 & ~13_1 | 12_42 & ~12_35 & ~12_40 & ~13_1
0.01886104792356491	12_40 | 12_42 & 13_2 | 13_1 & 13_2 | 13_2 & 13_4 | 13_2 & ~12_39 | 13_2 & ~13_3 | 13_2 & ~13_5 | 12_42 & 13_1 & 13_4 | 12_42 & 13_1 & ~12_39 | 12_42 & 13_1 & ~13_3 | 12_42 & 13_1 & ~13_5 | 12_42 & 13_4 & ~12_39 | 12_42 & 13_4 & ~13_5 | 12_42 & ~12_39 & ~13_3 | 12_42 & ~12_39 & ~13_5 | 12_42 & ~13_3 & ~13_5 | 13_1 & 13_4 & ~12_39 & ~13_5 | 13_1 & 13_4 & ~13_3 & ~13_5 | 13_1 & ~12_39 & ~13_3 & ~13_5 | 13_4 & ~12_39 & ~13_3 & ~13_5
0.13628888130187988	13_3 | 13_4 & 13_6 | 13_5 & 13_6 | 13_6 & 13_8 | 13_6 & ~13_2 | 13_6 & ~13_7 | 13_6 & ~13_9 | 13_4 & 13_5 & 13_8 | 13_4 & 13_5 & ~13_2 | 13_4 & 13_5 & ~13_7 | 13_4 & 13_5 & ~13_9 | 13_4 & 13_8 & ~13_2 | 13_4 & 13_8 & ~13_9 | 13_4 & ~13_2 & ~13_7 | 13_4 & ~13_2 & ~13_9 | 13_4 & ~13_7 & ~13_9 | 13_5 & 13_8 & ~13_2 & ~13_9 | 13_5 & 13_8 & ~13_7 & ~13_9 | 13_5 & ~13_2 & ~13_7 & ~13_9 | 13_8 & ~13_2 & ~13_7 & ~13_9
0.06085053086280823	13_7 | 13_8 & 13_10 | 13_9 & 13_10 | 13_10 & 13_12 | 13_10 & ~13_6 | 13_10 & ~13_11 | 13_10 & ~13_13 | 13_8 & 13_9 & 13_12 | 13_8 & 13_9 & ~13_6 | 13_8 & 13_9 & ~13_11 | 13_8 & 13_9 & ~13_13 | 13_8 & 13_12 & ~13_6 | 13_8 & 13_12 & ~13_13 | 13_8 & ~13_6 & ~13_11 | 13_8 & ~13_6 & ~13_13 | 13_8 & ~13_11 & ~13_13 | 13_9 & 13_12 & ~13_6 & ~13_13 | 13_9 & 13_12 & ~13_11 & ~13_13 | 13_9 & ~13_6 & ~13_11 & ~13_13 | 13_12 & ~13_6 & ~13_11 & ~13_13
-0.00015732865722384304	13_11 | 13_12 & 13_14 | 13_13 & 13_14 | 13_14 & 13_16 | 13_14 & ~13_10 | 13_14 & ~13_15 | 13_14 & ~13_18 | 13_12 & 13_13 & 13_16 | 13_12 & 13_13 & ~13_10 | 13_12 & 13_13 & ~13_15 | 13_12 & 13_13 & ~13_18 | 13_12 & 13_16 & ~13_10 | 13_12 & 13_16 & ~13_18 | 13_12 & ~13_10 & ~13_15 | 13_12 & ~13_10 & ~13_18 | 13_12 & ~13_15 & ~13_18 | 13_13 & 13_16 & ~13_10 & ~13_18 | 13_13 & 13_16 & ~13_15 & ~13_18 | 13_13 & ~13_10 & ~13_15 & ~13_18 | 13_16 & ~13_10 & ~13_15 & ~13_18
0.12125082314014435	13_15 | 13_16 & 13_19 | 13_18 & 13_19 | 13_19 & 13_21 | 13_19 & ~13_14 | 13_19 & ~13_20 | 13_19 & ~13_22 | 13_16 & 13_18 & 13_21 | 13_16 & 13_18 & ~13_14 | 13_16 & 13_18 & ~13_20 | 13_16 & 13_18 & ~13_22 | 13_16 & 13_21 & ~13_14 | 13_16 & 13_21 & ~13_22 | 13_16 & ~13_14 & ~13_20 | 13_16 & ~13_14 & ~13_22 | 13_16 & ~13_20 & ~13_22 | 13_18 & 13_21 & ~13_14 & ~13_22 | 13_18 & 13_21 & ~13_20 & ~13_22 | 13_18 & ~13_14 & ~13_20 & ~13_22 | 13_21 & ~13_14 & ~13_20 & ~13_22
0.09061944484710693	13_20 | 13_21 & 13_24 | 13_22 & 13_24 | 13_24 & 13_28 | 13_24 & ~13_19 | 13_24 & ~13_25 | 13_24 & ~13_29 | 13_21 & 13_22 & 13_28 | 13_21 & 13_22 & ~13_19 | 13_21 & 13_22 & ~13_25 | 13_21 & 13_22 & ~13_29 | 13_21 & 13_28 & ~13_19 | 13_21 & 13_28 & ~13_29 | 13_21 & ~13_19 & ~13_25 | 13_21 & ~13_19 & ~13_29 | 13_21 & ~13_25 & ~13_29 | 13_22 & 13_28 & ~13_19 & ~13_29 | 13_22 & 13_28 & ~13_25 & ~13_29 | 13_22 & ~13_19 & ~13_25 & ~13_29 | 13_28 & ~13_19 & ~13_25 & ~13_29
-0.017936591058969498	13_25 | 13_28 & 13_37 | 13_29 & 13_37 | 13_37 & 13_46 | 13_37 & ~13_24 | 13_37 & ~13_42 | 13_37 & ~13_54 | 13_28 & 13_29 & 13_46 | 13_28 & 13_29 & ~13_24 | 13_28 & 13_29 & ~13_42 | 13_28 & 13_29 & ~13_54 | 13_28 & 13_46 & ~13_24 | 13_28 & 13_46 & ~13_54 | 13_28 & ~13_24 & ~13_42 | 13_28 & ~13_24 & ~13_54 | 13_28 & ~13_42 & ~13_54 | 13_29 & 13_46 & ~13_24 & ~13_54 | 13_29 & 13_46 & ~13_42 & ~13_54 | 13_29 & ~13_24 & ~13_42 & ~13_54 | 13_46 & ~13_24 & ~13_42 & ~13_54
-0.018912339583039284	13_42 | 13_46 & 13_63 | 13_54 & 13_63 | 13_63 & 13_76 | 13_63 & ~13_37 | 13_63 & ~13_64 | 13_63 & ~14_1 | 13_46 & 13_54 & 13_76 | 13_46 & 13_54 & ~13_37 | 13_46 & 13_54 & ~13_64 | 13_46 & 13_54 & ~14_1 | 13_46 & 13_76 & ~13_37 | 13_46 & 13_76 & ~14_1 | 13_46 & ~13_37 & ~13_64 | 13_46 & ~13_37 & ~14_1 | 13_46 & ~13_64 & ~14_1 | 13_54 & 13_76 & ~13_37 & ~14_1 | 13_54 & 13_76 & ~13_64 & ~14_1 | 13_54 & ~13_37 & ~13_64 & ~14_1 | 13_76 & ~13_37 & ~13_64 & ~14_1
-0.05300094932317734	13_64 | 13_76 & 14_2 | 14_1 & 14_2 | 14_2 & 14_4 | 14_2 & ~13_63 | 14_2 & ~14_3 | 14_2 & ~14_5 | 13_76 & 14_1 & 14_4 | 13_76 & 14_1 & ~13_63 | 13_76 & 14_1 & ~14_3 | 13_76 & 14_1 & ~14_5 | 13_76 & 14_4 & ~13_63 | 13_76 & 14_4 & ~14_5 | 13_76 & ~13_63 & ~14_3 | 13_76 & ~13_63 & ~14_5 | 13_76 & ~14_3 & ~14_5 | 14_1 & 14_4 & ~13_63 & ~14_5 | 14_1 & 14_4 & ~14_3 & ~14_5 | 14_1 & ~13_63 & ~14_3 & ~14_5 | 14_4 & ~13_63 & ~14_3 & ~14_5
0.17819423973560333	14_3 | 14_4 & 14_6 | 14_5 & 14_6 | 14_6 & 14_8 | 14_6 & ~14_2 | 14_6 & ~14_7 | 14_6 & ~14_9 | 14_4 & 14_5 & 14_8 | 14_4 & 14_5 & ~14_2 | 14_4 & 14_5 & ~14_7 | 14_4 & 14_5 & ~14_9 | 14_4 & 14_8 & ~14_2 | 14_4 & 14_8 & ~14_9 | 14_4 & ~14_2 & ~14_7 | 14_4 & ~14_2 & ~14_9 | 14_4 & ~14_7 & ~14_9 | 14_5 & 14_8 & ~14_2 & ~14_9 | 14_5 & 14_8 & ~14_7 & ~14_9 | 14_5 & ~14_2 & ~14_7 & ~14_9 | 14_8 & ~14_2 & ~14_7 & ~14_9
